date,site_code,sku,quantity
2023-01-12,EC110,1003,43
2023-01-12,EC110,1004,61
2023-01-12,CA111,1000,63
2023-01-12,CA111,1001,54
2023-01-12,CA111,1002,22
2023-01-12,CA111,1004,29
2023-01-12,CO112,1000,24
2023-01-12,CO112,1001,4
2023-01-12,CO112,1002,29
2023-01-12,CO112,1003,34
2023-01-12,CO112,1004,13
2023-01-12,CO113,1000,8
2023-01-12,CO113,1001,7
2023-01-12,CO113,1002,34
2023-01-12,CO113,1003,17
2023-01-12,CO113,1004,13
2023-01-12,PE114,1000,22
2023-01-12,PE114,1001,13
2023-01-12,EC115,1001,15
2023-01-12,EC115,1002,15
2023-01-12,EC115,1003,11
2023-01-12,CO116,1001,2
2023-01-12,CO116,1002,20
2023-01-12,CO116,1003,13
2023-01-12,CO116,1004,26
2023-01-12,MX117,1000,26
2023-01-12,MX117,1001,4
2023-01-12,MX117,1002,8
2023-01-12,MX117,1003,4
2023-01-12,MX117,1004,5
2023-01-12,EC118,1000,21
2023-01-12,EC118,1001,3
2023-01-12,EC118,1002,24
2023-01-12,EC118,1003,8
2023-01-12,CA119,1000,2
2023-01-12,CA119,1001,17
2023-01-12,CA119,1004,27
2023-01-13,US100,1000,65
2023-01-13,US100,1001,61
2023-01-13,US100,1003,36
2023-01-13,PE101,1001,2
2023-01-13,PE101,1002,84
2023-01-13,PE101,1003,33
2023-01-13,CO102,1000,44
2023-01-13,CO102,1001,8
2023-01-13,CO102,1002,91
2023-01-13,CO102,1003,78
2023-01-13,CO102,1004,35
2023-01-13,CO103,1001,18
2023-01-13,CO103,1002,12
2023-01-13,CO103,1003,38
2023-01-13,CO103,1004,1
2023-01-13,CO104,1000,37
2023-01-13,CO104,1001,5
2023-01-13,CO104,1004,58
2023-01-13,CA105,1000,24
2023-01-13,CA105,1001,11
2023-01-13,CA105,1003,55
2023-01-13,CA105,1004,20
2023-01-13,MX106,1000,32
2023-01-13,MX106,1001,12
2023-01-13,MX106,1003,15
2023-01-13,MX107,1000,9
2023-01-13,MX107,1001,18
2023-01-13,MX107,1002,23
2023-01-13,MX107,1003,11
2023-01-13,MX107,1004,32
2023-01-13,CO108,1000,30
2023-01-13,CO108,1001,19
2023-01-13,CO108,1003,60
2023-01-13,CO108,1004,71
2023-01-13,EC109,1000,58
2023-01-13,EC109,1001,8
2023-01-13,EC109,1002,39
2023-01-13,EC109,1004,60
2023-01-13,EC110,1000,72
2023-01-13,EC110,1001,10
2023-01-13,EC110,1002,32
2023-01-13,EC110,1003,49
2023-01-13,EC110,1004,56
2023-01-13,CA111,1000,89
2023-01-13,CA111,1001,61
2023-01-13,CA111,1002,88
2023-01-13,CA111,1004,63
2023-01-13,CO112,1000,23
2023-01-13,CO112,1001,2
2023-01-13,CO112,1002,11
2023-01-13,CO112,1004,10
2023-01-13,CO113,1000,31
2023-01-13,CO113,1001,12
2023-01-13,CO113,1002,46
2023-01-13,CO113,1003,36
2023-01-13,CO113,1004,8
2023-01-13,PE114,1000,34
2023-01-13,PE114,1001,18
2023-01-13,EC115,1001,34
2023-01-13,EC115,1002,64
2023-01-13,EC115,1003,18
2023-01-13,CO116,1000,49
2023-01-13,CO116,1001,17
2023-01-13,CO116,1003,33
2023-01-13,CO116,1004,20
2023-01-13,MX117,1000,36
2023-01-13,MX117,1001,13
2023-01-13,MX117,1002,26
2023-01-13,MX117,1003,10
2023-01-13,MX117,1004,29
2023-01-13,EC118,1000,26
2023-01-13,EC118,1002,25
2023-01-13,EC118,1003,12
2023-01-13,CA119,1000,24
2023-01-13,CA119,1001,12
2023-01-13,CA119,1002,37
2023-01-13,CA119,1003,35
2023-01-13,CA119,1004,11
2023-01-14,US100,1000,52
2023-01-14,US100,1001,38
2023-01-14,US100,1003,74
2023-01-14,PE101,1000,81
2023-01-14,PE101,1001,23
2023-01-14,PE101,1002,37
2023-01-14,PE101,1003,48
2023-01-14,CO102,1000,77
2023-01-14,CO102,1001,36
2023-01-14,CO102,1002,99
2023-01-14,CO102,1003,72
2023-01-14,CO102,1004,23
2023-01-14,CO103,1000,13
2023-01-14,CO103,1001,27
2023-01-14,CO103,1002,29
2023-01-14,CO103,1003,2
2023-01-14,CO104,1000,39
2023-01-14,CO104,1001,17
2023-01-14,CO104,1004,65
2023-01-14,CA105,1000,44
2023-01-14,CA105,1001,7
2023-01-14,CA105,1004,60
2023-01-14,MX106,1000,50
2023-01-14,MX106,1003,23
2023-01-14,MX107,1000,2
2023-01-14,MX107,1001,5
2023-01-14,MX107,1002,51
2023-01-14,MX107,1003,27
2023-01-14,MX107,1004,27
2023-01-14,CO108,1000,53
2023-01-14,CO108,1001,17
2023-01-14,CO108,1002,26
2023-01-14,CO108,1003,31
2023-01-14,CO108,1004,90
2023-01-14,EC109,1000,42
2023-01-14,EC109,1001,39
2023-01-14,EC109,1002,67
2023-01-14,EC109,1004,1
2023-01-14,EC110,1000,15
2023-01-14,EC110,1001,34
2023-01-14,EC110,1002,103
2023-01-14,EC110,1003,11
2023-01-14,EC110,1004,51
2023-01-14,CA111,1000,40
2023-01-14,CA111,1001,54
2023-01-14,CA111,1002,79
2023-01-14,CA111,1004,23
2023-01-14,CO112,1000,27
2023-01-14,CO112,1001,16
2023-01-14,CO112,1002,58
2023-01-14,CO112,1003,3
2023-01-14,CO112,1004,45
2023-01-14,CO113,1000,41
2023-01-14,CO113,1001,11
2023-01-14,CO113,1002,32
2023-01-14,CO113,1003,25
2023-01-14,CO113,1004,54
2023-01-14,PE114,1000,44
2023-01-14,PE114,1001,20
2023-01-14,PE114,1002,57
2023-01-14,EC115,1001,43
2023-01-14,EC115,1002,26
2023-01-14,EC115,1003,73
2023-01-14,CO116,1000,45
2023-01-14,CO116,1001,21
2023-01-14,CO116,1003,74
2023-01-14,CO116,1004,51
2023-01-14,MX117,1000,23
2023-01-14,MX117,1001,8
2023-01-14,MX117,1002,25
2023-01-14,MX117,1003,34
2023-01-14,MX117,1004,59
2023-01-14,EC118,1000,39
2023-01-14,EC118,1001,9
2023-01-14,EC118,1002,68
2023-01-14,EC118,1003,31
2023-01-14,CA119,1000,23
2023-01-14,CA119,1001,13
2023-01-14,CA119,1002,13
2023-01-14,CA119,1003,49
2023-01-14,CA119,1004,56
2023-01-15,US100,1000,74
2023-01-15,US100,1001,70
2023-01-15,US100,1002,113
2023-01-15,US100,1003,94
2023-01-15,PE101,1000,48
2023-01-15,PE101,1001,33
2023-01-15,PE101,1002,55
2023-01-15,PE101,1003,36
2023-01-15,CO102,1000,36
2023-01-15,CO102,1001,34
2023-01-15,CO102,1002,19
2023-01-15,CO102,1003,78
2023-01-15,CO102,1004,76
2023-01-15,CO103,1000,9
2023-01-15,CO103,1001,17
2023-01-15,CO103,1003,5
2023-01-15,CO104,1000,14
2023-01-15,CO104,1001,21
2023-01-15,CA105,1000,67
2023-01-15,CA105,1001,19
2023-01-15,CA105,1003,92
2023-01-15,CA105,1004,90
2023-01-15,MX106,1000,51
2023-01-15,MX106,1001,35
2023-01-15,MX106,1003,57
2023-01-15,MX107,1000,3
2023-01-15,MX107,1001,14
2023-01-15,MX107,1002,43
2023-01-15,MX107,1003,47
2023-01-15,MX107,1004,42
2023-01-15,CO108,1001,8
2023-01-15,CO108,1002,6
2023-01-15,CO108,1003,59
2023-01-15,EC109,1000,66
2023-01-15,EC109,1001,32
2023-01-15,EC109,1002,39
2023-01-15,EC110,1000,36
2023-01-15,EC110,1001,30
2023-01-15,EC110,1003,56
2023-01-15,EC110,1004,29
2023-01-15,CA111,1000,55
2023-01-15,CA111,1001,22
2023-01-15,CA111,1002,25
2023-01-15,CA111,1004,144
2023-01-15,CO112,1000,35
2023-01-15,CO112,1001,10
2023-01-15,CO112,1002,13
2023-01-15,CO112,1003,20
2023-01-15,CO112,1004,8
2023-01-15,CO113,1000,2
2023-01-15,CO113,1001,8
2023-01-15,CO113,1002,52
2023-01-15,CO113,1003,41
2023-01-15,CO113,1004,27
2023-01-15,PE114,1001,15
2023-01-15,PE114,1002,33
2023-01-15,PE114,1003,38
2023-01-15,PE114,1004,84
2023-01-15,EC115,1001,35
2023-01-15,EC115,1003,39
2023-01-15,EC115,1004,6
2023-01-15,CO116,1000,50
2023-01-15,CO116,1001,18
2023-01-15,CO116,1003,37
2023-01-15,CO116,1004,65
2023-01-15,MX117,1000,15
2023-01-15,MX117,1001,18
2023-01-15,MX117,1002,17
2023-01-15,MX117,1003,41
2023-01-15,MX117,1004,14
2023-01-15,EC118,1000,40
2023-01-15,EC118,1001,5
2023-01-15,EC118,1002,25
2023-01-15,EC118,1003,50
2023-01-15,CA119,1000,25
2023-01-15,CA119,1002,47
2023-01-15,CA119,1003,11
2023-01-15,CA119,1004,4
2023-01-16,US100,1000,99
2023-01-16,US100,1001,57
2023-01-16,US100,1002,62
2023-01-16,US100,1003,37
2023-01-16,PE101,1000,13
2023-01-16,PE101,1001,15
2023-01-16,PE101,1002,31
2023-01-16,PE101,1003,54
2023-01-16,CO102,1000,12
2023-01-16,CO102,1001,24
2023-01-16,CO102,1002,19
2023-01-16,CO102,1003,70
2023-01-16,CO102,1004,26
2023-01-16,CO103,1000,15
2023-01-16,CO103,1003,25
2023-01-16,CO104,1000,26
2023-01-16,CO104,1001,18
2023-01-16,CA105,1000,26
2023-01-16,CA105,1001,4
2023-01-16,CA105,1002,56
2023-01-16,CA105,1003,16
2023-01-16,CA105,1004,66
2023-01-16,MX106,1000,11
2023-01-16,MX106,1001,16
2023-01-16,MX106,1003,33
2023-01-16,MX106,1004,19
2023-01-16,MX107,1000,20
2023-01-16,MX107,1001,4
2023-01-16,MX107,1003,21
2023-01-16,MX107,1004,8
2023-01-16,CO108,1001,27
2023-01-16,CO108,1002,38
2023-01-16,EC109,1000,47
2023-01-16,EC109,1002,14
2023-01-16,EC109,1004,64
2023-01-16,EC110,1000,46
2023-01-16,EC110,1001,25
2023-01-16,EC110,1002,35
2023-01-16,EC110,1003,50
2023-01-16,EC110,1004,64
2023-01-16,CA111,1000,48
2023-01-16,CA111,1001,69
2023-01-16,CA111,1002,42
2023-01-16,CO112,1000,24
2023-01-16,CO112,1001,11
2023-01-16,CO112,1002,8
2023-01-16,CO112,1003,26
2023-01-16,CO112,1004,13
2023-01-16,CO113,1000,21
2023-01-16,CO113,1001,7
2023-01-16,CO113,1002,26
2023-01-16,CO113,1003,26
2023-01-16,CO113,1004,11
2023-01-16,PE114,1001,24
2023-01-16,PE114,1002,23
2023-01-16,PE114,1003,45
2023-01-16,PE114,1004,61
2023-01-16,EC115,1001,13
2023-01-16,EC115,1002,3
2023-01-16,EC115,1003,47
2023-01-16,EC115,1004,60
2023-01-16,CO116,1000,42
2023-01-16,CO116,1001,11
2023-01-16,CO116,1003,1
2023-01-16,CO116,1004,21
2023-01-16,MX117,1000,9
2023-01-16,MX117,1001,5
2023-01-16,MX117,1002,34
2023-01-16,MX117,1003,32
2023-01-16,MX117,1004,1
2023-01-16,EC118,1001,1
2023-01-16,EC118,1002,45
2023-01-16,EC118,1003,21
2023-01-16,EC118,1004,21
2023-01-16,CA119,1000,3
2023-01-16,CA119,1001,10
2023-01-16,CA119,1002,23
2023-01-16,CA119,1003,28
2023-01-16,CA119,1004,25
2023-01-17,US100,1000,86
2023-01-17,US100,1001,32
2023-01-17,US100,1002,33
2023-01-17,US100,1003,36
2023-01-17,PE101,1000,16
2023-01-17,PE101,1001,13
2023-01-17,PE101,1002,16
2023-01-17,PE101,1003,18
2023-01-17,PE101,1004,23
2023-01-17,CO102,1000,60
2023-01-17,CO102,1001,40
2023-01-17,CO102,1002,12
2023-01-17,CO102,1003,48
2023-01-17,CO102,1004,78
2023-01-17,CO103,1000,9
2023-01-17,CO103,1001,11
2023-01-17,CO103,1003,32
2023-01-17,CO104,1000,8
2023-01-17,CO104,1001,6
2023-01-17,CO104,1002,19
2023-01-17,CA105,1000,27
2023-01-17,CA105,1001,35
2023-01-17,CA105,1002,87
2023-01-17,CA105,1003,70
2023-01-17,CA105,1004,83
2023-01-17,MX106,1000,21
2023-01-17,MX106,1001,24
2023-01-17,MX106,1003,46
2023-01-17,MX106,1004,9
2023-01-17,MX107,1000,12
2023-01-17,MX107,1001,9
2023-01-17,MX107,1003,27
2023-01-17,MX107,1004,8
2023-01-17,CO108,1001,31
2023-01-17,CO108,1002,50
2023-01-17,EC109,1000,22
2023-01-17,EC109,1001,10
2023-01-17,EC109,1002,38
2023-01-17,EC109,1004,44
2023-01-17,EC110,1000,36
2023-01-17,EC110,1001,25
2023-01-17,EC110,1002,23
2023-01-17,EC110,1003,10
2023-01-17,EC110,1004,34
2023-01-17,CA111,1000,48
2023-01-17,CA111,1001,17
2023-01-17,CA111,1002,97
2023-01-17,CO112,1000,22
2023-01-17,CO112,1001,8
2023-01-17,CO112,1002,3
2023-01-17,CO112,1003,22
2023-01-17,CO112,1004,33
2023-01-17,CO113,1000,6
2023-01-17,CO113,1001,3
2023-01-17,CO113,1002,9
2023-01-17,CO113,1003,31
2023-01-17,CO113,1004,35
2023-01-17,PE114,1001,21
2023-01-17,PE114,1002,1
2023-01-17,PE114,1004,3
2023-01-17,EC115,1001,18
2023-01-17,EC115,1002,32
2023-01-17,EC115,1003,12
2023-01-17,EC115,1004,62
2023-01-17,CO116,1000,16
2023-01-17,CO116,1001,20
2023-01-17,CO116,1003,8
2023-01-17,CO116,1004,51
2023-01-17,MX117,1000,6
2023-01-17,MX117,1002,40
2023-01-17,MX117,1003,25
2023-01-17,MX117,1004,23
2023-01-17,EC118,1000,35
2023-01-17,EC118,1001,15
2023-01-17,EC118,1002,19
2023-01-17,EC118,1003,32
2023-01-17,EC118,1004,13
2023-01-17,CA119,1000,14
2023-01-17,CA119,1001,20
2023-01-17,CA119,1002,31
2023-01-17,CA119,1003,28
2023-01-18,US100,1001,25
2023-01-18,US100,1002,62
2023-01-18,US100,1003,108
2023-01-18,US100,1004,105
2023-01-18,PE101,1000,58
2023-01-18,PE101,1002,21
2023-01-18,PE101,1003,21
2023-01-18,PE101,1004,27
2023-01-18,CO102,1000,28
2023-01-18,CO102,1001,31
2023-01-18,CO102,1002,37
2023-01-18,CO102,1003,31
2023-01-18,CO102,1004,78
2023-01-18,CO103,1000,29
2023-01-18,CO103,1001,15
2023-01-18,CO103,1003,2
2023-01-18,CO104,1000,30
2023-01-18,CO104,1001,23
2023-01-18,CO104,1002,40
2023-01-18,CO104,1003,9
2023-01-18,CA105,1000,37
2023-01-18,CA105,1001,13
2023-01-18,CA105,1002,60
2023-01-18,CA105,1003,22
2023-01-18,CA105,1004,45
2023-01-18,MX106,1000,42
2023-01-18,MX106,1001,17
2023-01-18,MX106,1003,27
2023-01-18,MX106,1004,40
2023-01-18,MX107,1000,19
2023-01-18,MX107,1003,4
2023-01-18,MX107,1004,20
2023-01-18,CO108,1001,26
2023-01-18,CO108,1002,57
2023-01-18,EC109,1000,13
2023-01-18,EC109,1001,28
2023-01-18,EC109,1002,33
2023-01-18,EC109,1004,39
2023-01-18,EC110,1000,7
2023-01-18,EC110,1001,5
2023-01-18,EC110,1002,11
2023-01-18,EC110,1003,15
2023-01-18,EC110,1004,48
2023-01-18,CA111,1000,95
2023-01-18,CA111,1001,12
2023-01-18,CA111,1002,35
2023-01-18,CA111,1003,49
2023-01-18,CA111,1004,5
2023-01-18,CO112,1000,18
2023-01-18,CO112,1001,9
2023-01-18,CO112,1002,4
2023-01-18,CO112,1003,21
2023-01-18,CO112,1004,15
2023-01-18,CO113,1000,19
2023-01-18,CO113,1001,2
2023-01-18,CO113,1002,6
2023-01-18,CO113,1003,27
2023-01-18,CO113,1004,38
2023-01-18,PE114,1001,19
2023-01-18,PE114,1002,32
2023-01-18,PE114,1003,29
2023-01-18,PE114,1004,68
2023-01-18,EC115,1000,12
2023-01-18,EC115,1001,19
2023-01-18,EC115,1002,21
2023-01-18,EC115,1003,1
2023-01-18,EC115,1004,61
2023-01-18,CO116,1000,18
2023-01-18,CO116,1001,29
2023-01-18,CO116,1003,48
2023-01-18,CO116,1004,59
2023-01-18,MX117,1000,9
2023-01-18,MX117,1001,17
2023-01-18,MX117,1002,31
2023-01-18,MX117,1003,8
2023-01-18,MX117,1004,36
2023-01-18,EC118,1000,28
2023-01-18,EC118,1001,14
2023-01-18,EC118,1002,45
2023-01-18,EC118,1003,17
2023-01-18,EC118,1004,13
2023-01-18,CA119,1000,6
2023-01-18,CA119,1001,2
2023-01-18,CA119,1002,18
2023-01-18,CA119,1003,6
2023-01-18,CA119,1004,10
2023-01-19,US100,1001,22
2023-01-19,US100,1002,136
2023-01-19,US100,1003,16
2023-01-19,US100,1004,99
2023-01-19,PE101,1000,44
2023-01-19,PE101,1001,26
2023-01-19,PE101,1002,17
2023-01-19,PE101,1003,70
2023-01-19,PE101,1004,43
2023-01-19,CO102,1000,8
2023-01-19,CO102,1001,17
2023-01-19,CO102,1002,82
2023-01-19,CO102,1003,21
2023-01-19,CO102,1004,77
2023-01-19,CO103,1000,27
2023-01-19,CO103,1001,22
2023-01-19,CO104,1000,31
2023-01-19,CO104,1001,31
2023-01-19,CO104,1002,31
2023-01-19,CO104,1003,44
2023-01-19,CA105,1000,43
2023-01-19,CA105,1001,39
2023-01-19,CA105,1002,72
2023-01-19,CA105,1003,32
2023-01-19,CA105,1004,24
2023-01-19,MX106,1000,28
2023-01-19,MX106,1001,14
2023-01-19,MX106,1003,30
2023-01-19,MX106,1004,35
2023-01-19,MX107,1000,15
2023-01-19,MX107,1001,23
2023-01-19,MX107,1003,34
2023-01-19,MX107,1004,10
2023-01-19,CO108,1001,15
2023-01-19,CO108,1002,57
2023-01-19,CO108,1004,15
2023-01-19,EC109,1000,47
2023-01-19,EC109,1002,30
2023-01-19,EC109,1003,28
2023-01-19,EC109,1004,15
2023-01-19,EC110,1000,6
2023-01-19,EC110,1001,15
2023-01-19,EC110,1002,60
2023-01-19,EC110,1003,6
2023-01-19,EC110,1004,17
2023-01-19,CA111,1000,80
2023-01-19,CA111,1001,14
2023-01-19,CA111,1002,120
2023-01-19,CA111,1003,53
2023-01-19,CA111,1004,118
2023-01-19,CO112,1000,13
2023-01-19,CO112,1002,13
2023-01-19,CO112,1003,21
2023-01-19,CO112,1004,36
2023-01-19,CO113,1000,15
2023-01-19,CO113,1001,5
2023-01-19,CO113,1002,8
2023-01-19,CO113,1003,17
2023-01-19,CO113,1004,24
2023-01-19,PE114,1000,19
2023-01-19,PE114,1001,31
2023-01-19,PE114,1002,31
2023-01-19,PE114,1003,40
2023-01-19,PE114,1004,17
2023-01-19,EC115,1000,11
2023-01-19,EC115,1001,5
2023-01-19,EC115,1002,26
2023-01-19,EC115,1003,40
2023-01-19,EC115,1004,41
2023-01-19,CO116,1001,5
2023-01-19,CO116,1003,39
2023-01-19,CO116,1004,8
2023-01-19,MX117,1000,15
2023-01-19,MX117,1002,15
2023-01-19,MX117,1003,7
2023-01-19,MX117,1004,39
2023-01-19,EC118,1000,37
2023-01-19,EC118,1001,23
2023-01-19,EC118,1002,38
2023-01-19,EC118,1003,29
2023-01-19,EC118,1004,24
2023-01-19,CA119,1000,27
2023-01-19,CA119,1001,7
2023-01-19,CA119,1002,10
2023-01-19,CA119,1003,10
2023-01-19,CA119,1004,26
2023-01-20,US100,1001,4
2023-01-20,US100,1002,29
2023-01-20,US100,1003,88
2023-01-20,US100,1004,3
2023-01-20,PE101,1000,60
2023-01-20,PE101,1001,27
2023-01-20,PE101,1002,19
2023-01-20,PE101,1004,73
2023-01-20,CO102,1000,22
2023-01-20,CO102,1001,46
2023-01-20,CO102,1002,100
2023-01-20,CO102,1003,19
2023-01-20,CO102,1004,88
2023-01-20,CO103,1000,33
2023-01-20,CO103,1001,24
2023-01-20,CO104,1000,19
2023-01-20,CO104,1001,9
2023-01-20,CO104,1002,12
2023-01-20,CO104,1003,30
2023-01-20,CA105,1000,85
2023-01-20,CA105,1001,42
2023-01-20,CA105,1002,30
2023-01-20,CA105,1003,94
2023-01-20,CA105,1004,113
2023-01-20,MX106,1000,16
2023-01-20,MX106,1001,18
2023-01-20,MX106,1002,17
2023-01-20,MX106,1003,44
2023-01-20,MX107,1000,12
2023-01-20,MX107,1001,13
2023-01-20,MX107,1003,32
2023-01-20,MX107,1004,42
2023-01-20,CO108,1001,30
2023-01-20,CO108,1002,77
2023-01-20,CO108,1003,23
2023-01-20,CO108,1004,48
2023-01-20,EC109,1000,48
2023-01-20,EC109,1001,28
2023-01-20,EC109,1002,46
2023-01-20,EC109,1003,28
2023-01-20,EC109,1004,33
2023-01-20,EC110,1000,46
2023-01-20,EC110,1001,32
2023-01-20,EC110,1002,67
2023-01-20,EC110,1003,2
2023-01-20,EC110,1004,15
2023-01-20,CA111,1000,36
2023-01-20,CA111,1001,29
2023-01-20,CA111,1002,105
2023-01-20,CA111,1003,95
2023-01-20,CA111,1004,18
2023-01-20,CO112,1000,15
2023-01-20,CO112,1001,21
2023-01-20,CO112,1002,24
2023-01-20,CO112,1004,20
2023-01-20,CO113,1000,19
2023-01-20,CO113,1002,20
2023-01-20,CO113,1003,21
2023-01-20,CO113,1004,20
2023-01-20,PE114,1000,28
2023-01-20,PE114,1001,32
2023-01-20,PE114,1002,69
2023-01-20,PE114,1003,41
2023-01-20,PE114,1004,58
2023-01-20,EC115,1000,1
2023-01-20,EC115,1001,36
2023-01-20,EC115,1003,58
2023-01-20,EC115,1004,6
2023-01-20,CO116,1001,9
2023-01-20,CO116,1002,76
2023-01-20,CO116,1003,12
2023-01-20,CO116,1004,59
2023-01-20,MX117,1000,28
2023-01-20,MX117,1001,15
2023-01-20,MX117,1002,9
2023-01-20,MX117,1003,12
2023-01-20,MX117,1004,30
2023-01-20,EC118,1001,25
2023-01-20,EC118,1002,5
2023-01-20,EC118,1003,18
2023-01-20,EC118,1004,9
2023-01-20,CA119,1000,27
2023-01-20,CA119,1001,3
2023-01-20,CA119,1002,26
2023-01-20,CA119,1003,32
2023-01-20,CA119,1004,7
2023-01-21,US100,1003,113
2023-01-21,US100,1004,97
2023-01-21,PE101,1000,8
2023-01-21,PE101,1001,39
2023-01-21,PE101,1002,81
2023-01-21,PE101,1003,72
2023-01-21,PE101,1004,120
2023-01-21,CO102,1000,32
2023-01-21,CO102,1002,60
2023-01-21,CO102,1003,53
2023-01-21,CO102,1004,117
2023-01-21,CO103,1000,45
2023-01-21,CO104,1000,60
2023-01-21,CO104,1001,32
2023-01-21,CO104,1002,76
2023-01-21,CA105,1000,39
2023-01-21,CA105,1002,12
2023-01-21,CA105,1003,16
2023-01-21,CA105,1004,125
2023-01-21,MX106,1000,17
2023-01-21,MX106,1001,8
2023-01-21,MX106,1002,74
2023-01-21,MX106,1003,12
2023-01-21,MX106,1004,30
2023-01-21,MX107,1000,28
2023-01-21,MX107,1001,30
2023-01-21,MX107,1002,10
2023-01-21,MX107,1003,35
2023-01-21,MX107,1004,47
2023-01-21,CO108,1001,7
2023-01-21,CO108,1002,73
2023-01-21,CO108,1003,18
2023-01-21,CO108,1004,65
2023-01-21,EC109,1000,37
2023-01-21,EC109,1001,44
2023-01-21,EC109,1002,40
2023-01-21,EC109,1003,23
2023-01-21,EC110,1000,43
2023-01-21,EC110,1001,7
2023-01-21,EC110,1002,46
2023-01-21,EC110,1003,24
2023-01-21,EC110,1004,98
2023-01-21,CA111,1001,15
2023-01-21,CA111,1003,19
2023-01-21,CA111,1004,132
2023-01-21,CO112,1000,36
2023-01-21,CO112,1001,6
2023-01-21,CO112,1002,34
2023-01-21,CO112,1003,3
2023-01-21,CO112,1004,36
2023-01-21,CO113,1000,16
2023-01-21,CO113,1002,42
2023-01-21,CO113,1003,34
2023-01-21,CO113,1004,12
2023-01-21,PE114,1001,7
2023-01-21,PE114,1002,52
2023-01-21,PE114,1003,53
2023-01-21,PE114,1004,15
2023-01-21,EC115,1000,6
2023-01-21,EC115,1001,20
2023-01-21,EC115,1003,40
2023-01-21,EC115,1004,52
2023-01-21,CO116,1001,24
2023-01-21,CO116,1002,24
2023-01-21,CO116,1003,8
2023-01-21,CO116,1004,65
2023-01-21,MX117,1000,26
2023-01-21,MX117,1001,17
2023-01-21,MX117,1002,28
2023-01-21,MX117,1003,45
2023-01-21,MX117,1004,54
2023-01-21,EC118,1001,33
2023-01-21,EC118,1002,58
2023-01-21,EC118,1003,58
2023-01-21,EC118,1004,71
2023-01-21,CA119,1000,22
2023-01-21,CA119,1001,7
2023-01-21,CA119,1002,51
2023-01-21,CA119,1003,13
2023-01-21,CA119,1004,51
2023-01-22,US100,1001,75
2023-01-22,US100,1003,106
2023-01-22,US100,1004,82
2023-01-22,PE101,1000,66
2023-01-22,PE101,1001,4
2023-01-22,PE101,1002,9
2023-01-22,PE101,1003,89
2023-01-22,PE101,1004,87
2023-01-22,CO102,1000,24
2023-01-22,CO102,1001,53
2023-01-22,CO102,1002,111
2023-01-22,CO102,1003,8
2023-01-22,CO102,1004,62
2023-01-22,CO103,1000,18
2023-01-22,CO103,1001,22
2023-01-22,CO104,1000,30
2023-01-22,CO104,1001,8
2023-01-22,CO104,1002,19
2023-01-22,CA105,1000,45
2023-01-22,CA105,1001,46
2023-01-22,CA105,1002,5
2023-01-22,CA105,1003,101
2023-01-22,CA105,1004,72
2023-01-22,MX106,1000,28
2023-01-22,MX106,1001,23
2023-01-22,MX106,1002,65
2023-01-22,MX106,1003,58
2023-01-22,MX106,1004,65
2023-01-22,MX107,1000,12
2023-01-22,MX107,1001,4
2023-01-22,MX107,1002,23
2023-01-22,MX107,1003,27
2023-01-22,MX107,1004,13
2023-01-22,CO108,1001,34
2023-01-22,CO108,1002,68
2023-01-22,CO108,1004,8
2023-01-22,EC109,1000,22
2023-01-22,EC109,1001,11
2023-01-22,EC109,1002,60
2023-01-22,EC109,1003,12
2023-01-22,EC110,1000,31
2023-01-22,EC110,1001,33
2023-01-22,EC110,1002,90
2023-01-22,EC110,1003,77
2023-01-22,EC110,1004,61
2023-01-22,CA111,1000,65
2023-01-22,CA111,1001,7
2023-01-22,CA111,1002,149
2023-01-22,CA111,1003,48
2023-01-22,CA111,1004,17
2023-01-22,CO112,1000,17
2023-01-22,CO112,1001,23
2023-01-22,CO112,1002,41
2023-01-22,CO112,1003,32
2023-01-22,CO112,1004,1
2023-01-22,CO113,1000,31
2023-01-22,CO113,1001,11
2023-01-22,CO113,1002,22
2023-01-22,CO113,1003,23
2023-01-22,CO113,1004,4
2023-01-22,PE114,1001,11
2023-01-22,PE114,1002,66
2023-01-22,PE114,1003,51
2023-01-22,PE114,1004,11
2023-01-22,EC115,1000,22
2023-01-22,EC115,1001,10
2023-01-22,EC115,1003,49
2023-01-22,EC115,1004,20
2023-01-22,CO116,1001,4
2023-01-22,CO116,1002,39
2023-01-22,CO116,1003,74
2023-01-22,CO116,1004,3
2023-01-22,MX117,1000,36
2023-01-22,MX117,1002,14
2023-01-22,MX117,1003,29
2023-01-22,MX117,1004,40
2023-01-22,EC118,1001,29
2023-01-22,EC118,1002,17
2023-01-22,EC118,1003,30
2023-01-22,EC118,1004,2
2023-01-22,CA119,1000,3
2023-01-22,CA119,1001,13
2023-01-22,CA119,1002,16
2023-01-22,CA119,1003,19
2023-01-22,CA119,1004,47
2023-01-23,US100,1001,12
2023-01-23,US100,1002,11
2023-01-23,US100,1003,100
2023-01-23,PE101,1000,53
2023-01-23,PE101,1001,14
2023-01-23,PE101,1002,55
2023-01-23,PE101,1003,39
2023-01-23,CO102,1000,36
2023-01-23,CO102,1001,30
2023-01-23,CO102,1002,14
2023-01-23,CO102,1003,19
2023-01-23,CO102,1004,73
2023-01-23,CO103,1000,5
2023-01-23,CO103,1001,6
2023-01-23,CO104,1000,33
2023-01-23,CO104,1001,9
2023-01-23,CO104,1002,50
2023-01-23,CA105,1000,17
2023-01-23,CA105,1001,10
